Song Name,Frammento 1,Frammento 2,Frammento 3,Frammento 4,Descrizione Totale
"000002.mp3,""""""rgb(200, 100, 50)"""""",""""""rgb(180, 80, 30)"""""",""""""rgb(160, 70, 20)"""""",""""""rgb(190, 110, 40)"""""",""""""rgb(150, 85, 35)"""""""
"000204.mp3,""""""rgb(10, 10, 10)"""""",""""""rgb(15, 20, 25)"""""",""""""rgb(20, 30, 40)"""""",""""""rgb(25, 40, 55)"""""",""""""rgb(30, 50, 70)"""""""
"000207.mp3,""""""rgb(10, 15, 10)"""""",""""""rgb(12, 20, 15)"""""",""""""rgb(18, 25, 10)"""""",""""""rgb(15, 20, 10)"""""",""""""rgb(10, 15, 10)"""""""
"000210.mp3,""""""rgb(100, 150, 100)"""""",""""""rgb(120, 130, 90)"""""",""""""rgb(110, 140, 80)"""""",""""""rgb(130, 120, 70)"""""",""""""rgb(100, 130, 80)"""""""
"000211.mp3,""""""rgb(120, 150, 180)"""""",""""""rgb(100, 130, 160)"""""",""""""rgb(110, 140, 170)"""""",""""""rgb(130, 160, 190)"""""",""""""rgb(140, 170, 200)"""""""
"000212.mp3,""""""rgb(100, 150, 100)"""""",""""""rgb(180, 200, 160)"""""",""""""rgb(200, 100, 60)"""""",""""""rgb(150, 180, 120)"""""",""""""rgb(120, 160, 80)"""""""
"000213.mp3,""""""rgb(170, 200, 100)"""""",""""""rgb(50, 70, 120)"""""",""""""rgb(80, 40, 60)"""""",""""""rgb(180, 150, 100)"""""",""""""rgb(100, 130, 150)"""""""
"000255.mp3,""""""rgb(230, 50, 30)"""""",""""""rgb(60, 60, 100)"""""",""""""rgb(200, 80, 40)"""""",""""""rgb(220, 100, 30)"""""",""""""rgb(180, 60, 40)"""""""
"000256.mp3,""""""rgb(230, 30, 30)"""""",""""""rgb(10, 10, 10)"""""",""""""rgb(200, 50, 50)"""""",""""""rgb(15, 20, 15)"""""",""""""rgb(180, 30, 30)"""""""
"000368.mp3,""""""rgb(100, 50, 70)"""""",""""""rgb(120, 45, 65)"""""",""""""rgb(200, 60, 30)"""""",""""""rgb(110, 65, 55)"""""",""""""rgb(140, 55, 40)"""""""
"000424.mp3,""""""rgb(200, 150, 50)"""""",""""""rgb(100, 100, 100)"""""",""""""rgb(150, 100, 50)"""""",""""""rgb(50, 50, 150)"""""",""""""rgb(100, 150, 100)"""""""
"000459.mp3,""""""rgb(255, 102, 34)"""""",""""""rgb(255, 153, 51)"""""",""""""rgb(34, 34, 255)"""""",""""""rgb(255, 204, 34)"""""",""""""rgb(255, 204, 102)"""""""
"000534.mp3,""""""rgb(140, 170, 100)"""""",""""""rgb(70, 50, 30)"""""",""""""rgb(160, 180, 120)"""""",""""""rgb(130, 150, 90)"""""",""""""rgb(140, 160, 100)"""""""
"000540.mp3,""""""rgb(10, 140, 150)"""""",""""""rgb(10, 140, 150)"""""",""""""rgb(10, 140, 150)"""""",""""""rgb(10, 140, 150)"""""",""""""rgb(10, 140, 150)"""""""
"000546.mp3,""""""rgb(120, 180, 60)"""""",""""""rgb(150, 160, 50)"""""",""""""rgb(130, 170, 40)"""""",""""""rgb(140, 170, 45)"""""",""""""rgb(160, 180, 55)"""""""
"000574.mp3,""""""rgb(100, 40, 60)"""""",""""""rgb(120, 60, 50)"""""",""""""rgb(180, 80, 30)"""""",""""""rgb(150, 30, 40)"""""",""""""rgb(140, 70, 50)"""""""
"000602.mp3,""""""rgb(120, 180, 60)"""""",""""""rgb(150, 170, 80)"""""",""""""rgb(130, 150, 90)"""""",""""""rgb(140, 170, 70)"""""",""""""rgb(110, 160, 85)"""""""
"000615.mp3,""""""rgb(120, 160, 80)"""""",""""""rgb(150, 130, 60)"""""",""""""rgb(140, 170, 85)"""""",""""""rgb(130, 110, 50)"""""",""""""rgb(125, 155, 75)"""""""
"000620.mp3,""""""rgb(180, 210, 150)"""""",""""""rgb(160, 200, 130)"""""",""""""rgb(80, 50, 60)"""""",""""""rgb(40, 60, 30)"""""",""""""rgb(170, 200, 140)"""""""
"000621.mp3,""""""rgb(100, 150, 120)"""""",""""""rgb(80, 130, 100)"""""",""""""rgb(120, 140, 110)"""""",""""""rgb(110, 130, 90)"""""",""""""rgb(130, 140, 100)"""""""
"000625.mp3,""""""rgb(170, 100, 30)"""""",""""""rgb(50, 100, 150)"""""",""""""rgb(200, 150, 50)"""""",""""""rgb(50, 100, 150)"""""",""""""rgb(170, 100, 30)"""""""
"000666.mp3,""""""rgb(255, 100, 30)"""""",""""""rgb(255, 150, 30)"""""",""""""rgb(255, 130, 30)"""""",""""""rgb(255, 140, 30)"""""",""""""rgb(255, 120, 30)"""""""
"000667.mp3,""""""rgb(255, 30, 30)"""""",""""""rgb(255, 30, 30)"""""",""""""rgb(255, 30, 30)"""""",""""""rgb(255, 30, 30)"""""",""""""rgb(255, 30, 30)"""""""
"000676.mp3,""""""rgb(255, 102, 0)"""""",""""""rgb(128, 64, 32)"""""",""""""rgb(0, 102, 255)"""""",""""""rgb(255, 255, 0)"""""",""""""rgb(128, 128, 128)"""""""
"000690.mp3,""""""rgb(220, 40, 30)"""""",""""""rgb(230, 50, 35)"""""",""""""rgb(210, 35, 25)"""""",""""""rgb(225, 45, 30)"""""",""""""rgb(215, 38, 28)"""""""
"000694.mp3,""""""rgb(230, 100, 30)"""""",""""""rgb(140, 160, 100)"""""",""""""rgb(180, 120, 40)"""""",""""""rgb(200, 150, 30)"""""",""""""rgb(170, 110, 20)"""""""
"000695.mp3,""""""rgb(255, 102, 35)"""""",""""""rgb(128, 64, 32)"""""",""""""rgb(255, 165, 0)"""""",""""""rgb(178, 34, 34)"""""",""""""rgb(128, 64, 32)"""""""
"000704.mp3,""""""rgb(220, 100, 50)"""""",""""""rgb(180, 160, 80)"""""",""""""rgb(80, 80, 120)"""""",""""""rgb(190, 140, 80)"""""",""""""rgb(200, 150, 60)"""""""
"000705.mp3,""""""rgb(255, 165, 0)"""""",""""""rgb(50, 100, 50)"""""",""""""rgb(255, 165, 0)"""""",""""""rgb(255, 165, 0)"""""",""""""rgb(255, 165, 0)"""""""
"000706.mp3,""""""rgb(120, 180, 50)"""""",""""""rgb(140, 170, 40)"""""",""""""rgb(160, 150, 30)"""""",""""""rgb(130, 160, 45)"""""",""""""rgb(125, 175, 35)"""""""
"000707.mp3,""""""rgb(200, 80, 30)"""""",""""""rgb(180, 120, 50)"""""",""""""rgb(150, 100, 30)"""""",""""""rgb(170, 110, 40)"""""",""""""rgb(190, 85, 35)"""""""
"000708.mp3,""""""rgb(230, 50, 30)"""""",""""""rgb(220, 100, 40)"""""",""""""rgb(180, 120, 60)"""""",""""""rgb(150, 80, 30)"""""",""""""rgb(200, 150, 40)"""""""
"000709.mp3,""""""rgb(200, 50, 50)"""""",""""""rgb(100, 150, 80)"""""",""""""rgb(220, 100, 60)"""""",""""""rgb(150, 180, 100)"""""",""""""rgb(230, 80, 50)"""""""
"000714.mp3,""""""rgb(10, 30, 40)"""""",""""""rgb(20, 50, 60)"""""",""""""rgb(15, 45, 65)"""""",""""""rgb(25, 60, 80)"""""",""""""rgb(10, 40, 70)"""""""
"000715.mp3,""""""rgb(120, 180, 120)"""""",""""""rgb(50, 100, 50)"""""",""""""rgb(30, 30, 30)"""""",""""""rgb(40, 60, 40)"""""",""""""rgb(150, 180, 120)"""""""
"000716.mp3,""""""rgb(10, 10, 10)"""""",""""""rgb(150, 150, 150)"""""",""""""rgb(30, 30, 30)"""""",""""""rgb(150, 150, 150)"""""",""""""rgb(30, 30, 30)"""""""
"000718.mp3,""""""rgb(100, 30, 50)"""""",""""""rgb(180, 50, 30)"""""",""""""rgb(120, 80, 100)"""""",""""""rgb(80, 120, 140)"""""",""""""rgb(150, 40, 60)"""""""
"000777.mp3,""""""rgb(120, 180, 50)"""""",""""""rgb(150, 160, 100)"""""",""""""rgb(20, 20, 100)"""""",""""""rgb(200, 100, 50)"""""",""""""rgb(180, 120, 30)"""""""
"000814.mp3,""""""rgb(120, 180, 100)"""""",""""""rgb(140, 170, 90)"""""",""""""rgb(160, 150, 80)"""""",""""""rgb(130, 160, 95)"""""",""""""rgb(110, 175, 85)"""""""
"000821.mp3,""""""rgb(100, 150, 100)"""""",""""""rgb(200, 180, 80)"""""",""""""rgb(150, 170, 120)"""""",""""""rgb(120, 160, 140)"""""",""""""rgb(180, 140, 80)"""""""
"000822.mp3,""""""rgb(255, 100, 50)"""""",""""""rgb(100, 255, 100)"""""",""""""rgb(50, 50, 255)"""""",""""""rgb(255, 255, 100)"""""",""""""rgb(100, 100, 255)"""""""
"000825.mp3,""""""rgb(255, 50, 50)"""""",""""""rgb(255, 50, 50)"""""",""""""rgb(255, 50, 50)"""""",""""""rgb(255, 50, 50)"""""",""""""rgb(255, 50, 50)"""""""
"000853.mp3,""""""rgb(200, 100, 50)"""""",""""""rgb(220, 150, 60)"""""",""""""rgb(230, 130, 40)"""""",""""""rgb(180, 160, 80)"""""",""""""rgb(100, 190, 100)"""""""
"000890.mp3,""""""rgb(120, 180, 60)"""""",""""""rgb(70, 110, 140)"""""",""""""rgb(150, 80, 100)"""""",""""""rgb(40, 160, 180)"""""",""""""rgb(130, 150, 80)"""""""
"000892.mp3,""""""rgb(180, 70, 30)"""""",""""""rgb(200, 100, 40)"""""",""""""rgb(190, 80, 35)"""""",""""""rgb(195, 85, 35)"""""",""""""rgb(120, 100, 60)"""""""
"000897.mp3,""""""rgb(255, 0, 0)"""""",""""""rgb(255, 0, 0)"""""",""""""rgb(255, 0, 0)"""""",""""""rgb(255, 0, 0)"""""",""""""rgb(255, 0, 0)"""""""
"000993.mp3,""""""rgb(200, 70, 30)"""""",""""""rgb(220, 80, 20)"""""",""""""rgb(50, 50, 50)"""""",""""""rgb(210, 60, 30)"""""",""""""rgb(230, 70, 20)"""""""
"000995.mp3,""""""rgb(255, 10, 10)"""""",""""""rgb(100, 200, 100)"""""",""""""rgb(255, 150, 10)"""""",""""""rgb(150, 150, 50)"""""",""""""rgb(255, 50, 50)"""""""
"000997.mp3,""""""rgb(255, 0, 0)"""""",""""""rgb(255, 100, 0)"""""",""""""rgb(255, 150, 0)"""""",""""""rgb(255, 180, 0)"""""",""""""rgb(255, 200, 0)"""""""
"000998.mp3,""""""rgb(210, 45, 25)"""""",""""""rgb(210, 45, 25)"""""",""""""rgb(210, 45, 25)"""""",""""""rgb(210, 45, 25)"""""",""""""rgb(210, 45, 25)"""""""
"001039.mp3,""""""rgb(230, 30, 30)"""""",""""""rgb(220, 40, 40)"""""",""""""rgb(210, 50, 50)"""""",""""""rgb(200, 60, 60)"""""",""""""rgb(190, 70, 70)"""""""
"001040.mp3,""""""rgb(255, 30, 30)"""""",""""""rgb(100, 150, 50)"""""",""""""rgb(200, 100, 50)"""""",""""""rgb(255, 30, 30)"""""",""""""rgb(255, 100, 30)"""""""
"001066.mp3,""""""rgb(180, 210, 140)"""""",""""""rgb(190, 200, 130)"""""",""""""rgb(120, 160, 80)"""""",""""""rgb(140, 150, 70)"""""",""""""rgb(160, 170, 90)"""""""
"001069.mp3,""""""rgb(100, 50, 30)"""""",""""""rgb(180, 120, 60)"""""",""""""rgb(150, 70, 40)"""""",""""""rgb(130, 90, 30)"""""",""""""rgb(160, 110, 50)"""""""
"001073.mp3,""""""rgb(120, 160, 100)"""""",""""""rgb(180, 100, 40)"""""",""""""rgb(150, 180, 120)"""""",""""""rgb(190, 100, 50)"""""",""""""rgb(140, 110, 60)"""""""
"001075.mp3,""""""rgb(100, 50, 30)"""""",""""""rgb(120, 60, 25)"""""",""""""rgb(90, 45, 20)"""""",""""""rgb(140, 70, 35)"""""",""""""rgb(110, 55, 25)"""""""
"001082.mp3,""""""rgb(135, 150, 100)"""""",""""""rgb(120, 130, 85)"""""",""""""rgb(160, 110, 60)"""""",""""""rgb(100, 140, 120)"""""",""""""rgb(140, 130, 80)"""""""
"001083.mp3,""""""rgb(220, 30, 30)"""""",""""""rgb(30, 50, 100)"""""",""""""rgb(50, 50, 50)"""""",""""""rgb(100, 30, 30)"""""",""""""rgb(30, 30, 100)"""""""
"001087.mp3,""""""rgb(255, 102, 0)"""""",""""""rgb(255, 0, 0)"""""",""""""rgb(255, 102, 0)"""""",""""""rgb(255, 0, 0)"""""",""""""rgb(255, 102, 0)"""""""
"001102.mp3,""""""rgb(255, 0, 0)"""""",""""""rgb(255, 100, 0)"""""",""""""rgb(255, 100, 0)"""""",""""""rgb(100, 200, 0)"""""",""""""rgb(0, 200, 0)"""""""
"001193.mp3,""""""rgb(100, 150, 100)"""""",""""""rgb(120, 160, 110)"""""",""""""rgb(130, 170, 120)"""""",""""""rgb(140, 180, 130)"""""",""""""rgb(150, 190, 140)"""""""
"001195.mp3,""""""rgb(120, 160, 100)"""""",""""""rgb(140, 170, 80)"""""",""""""rgb(130, 150, 90)"""""",""""""rgb(125, 165, 85)"""""",""""""rgb(135, 160, 95)"""""""
"001196.mp3,""""""rgb(135, 170, 100)"""""",""""""rgb(30, 30, 50)"""""",""""""rgb(150, 180, 120)"""""",""""""rgb(140, 160, 110)"""""",""""""rgb(180, 130, 80)"""""""
"001197.mp3,""""""rgb(160, 190, 170)"""""",""""""rgb(50, 40, 60)"""""",""""""rgb(70, 50, 80)"""""",""""""rgb(120, 80, 90)"""""",""""""rgb(180, 140, 110)"""""""
"001249.mp3,""""""rgb(230, 30, 30)"""""",""""""rgb(180, 50, 50)"""""",""""""rgb(200, 40, 40)"""""",""""""rgb(210, 35, 35)"""""",""""""rgb(220, 30, 30)"""""""
"001259.mp3,""""""rgb(200, 50, 50)"""""",""""""rgb(100, 150, 50)"""""",""""""rgb(150, 100, 50)"""""",""""""rgb(180, 120, 60)"""""",""""""rgb(120, 80, 40)"""""""
"001270.mp3,""""""rgb(200, 50, 30)"""""",""""""rgb(180, 60, 20)"""""",""""""rgb(50, 100, 150)"""""",""""""rgb(190, 50, 30)"""""",""""""rgb(200, 50, 30)"""""""
"001276.mp3,""""""rgb(255, 100, 30)"""""",""""""rgb(255, 150, 50)"""""",""""""rgb(30, 50, 150)"""""",""""""rgb(200, 100, 50)"""""",""""""rgb(255, 150, 50)"""""""
"001277.mp3,""""""rgb(150, 60, 30)"""""",""""""rgb(180, 80, 40)"""""",""""""rgb(200, 100, 50)"""""",""""""rgb(220, 120, 60)"""""",""""""rgb(240, 140, 70)"""""""
"001278.mp3,""""""rgb(140, 100, 40)"""""",""""""rgb(120, 150, 130)"""""",""""""rgb(30, 50, 100)"""""",""""""rgb(180, 80, 150)"""""",""""""rgb(100, 160, 120)"""""""
"001417.mp3,""""""rgb(255, 100, 50)"""""",""""""rgb(255, 150, 50)"""""",""""""rgb(255, 170, 50)"""""",""""""rgb(255, 190, 50)"""""",""""""rgb(255, 200, 50)"""""""
"001427.mp3,""""""rgb(170, 180, 120)"""""",""""""rgb(160, 170, 100)"""""",""""""rgb(30, 40, 70)"""""",""""""rgb(190, 100, 30)"""""",""""""rgb(140, 110, 50)"""""""
"001443.mp3,""""""rgb(255, 30, 30)"""""",""""""rgb(100, 150, 50)"""""",""""""rgb(100, 150, 100)"""""",""""""rgb(200, 50, 50)"""""",""""""rgb(150, 100, 100)"""""""
"001482.mp3,""""""rgb(120, 180, 100)"""""",""""""rgb(150, 160, 110)"""""",""""""rgb(100, 130, 70)"""""",""""""rgb(140, 170, 90)"""""",""""""rgb(130, 160, 80)"""""""
"001510.mp3,""""""rgb(100, 150, 50)"""""",""""""rgb(180, 190, 100)"""""",""""""rgb(30, 30, 150)"""""",""""""rgb(150, 100, 50)"""""",""""""rgb(50, 100, 150)"""""""
"001544.mp3,""""""rgb(100, 150, 100)"""""",""""""rgb(200, 50, 50)"""""",""""""rgb(200, 100, 50)"""""",""""""rgb(150, 100, 150)"""""",""""""rgb(50, 150, 100)"""""""
"001642.mp3,""""""rgb(180, 45, 30)"""""",""""""rgb(20, 100, 120)"""""",""""""rgb(10, 20, 150)"""""",""""""rgb(120, 150, 50)"""""",""""""rgb(200, 100, 50)"""""""
"001644.mp3,""""""rgb(180, 60, 30)"""""",""""""rgb(140, 80, 40)"""""",""""""rgb(190, 70, 20)"""""",""""""rgb(170, 70, 30)"""""",""""""rgb(160, 80, 30)"""""""
"001649.mp3,""""""rgb(255, 0, 0)"""""",""""""rgb(255, 255, 0)"""""",""""""rgb(255, 0, 0)"""""",""""""rgb(255, 0, 0)"""""",""""""rgb(255, 255, 0)"""""""
"001661.mp3,""""""rgb(230, 50, 30)"""""",""""""rgb(180, 100, 40)"""""",""""""rgb(30, 30, 100)"""""",""""""rgb(200, 80, 40)"""""",""""""rgb(220, 150, 50)"""""""
"001663.mp3,""""""rgb(255, 100, 30)"""""",""""""rgb(255, 100, 30)"""""",""""""rgb(255, 100, 30)"""""",""""""rgb(255, 100, 30)"""""",""""""rgb(255, 100, 30)"""""""
"001666.mp3,""""""rgb(170, 210, 50)"""""",""""""rgb(30, 30, 130)"""""",""""""rgb(200, 150, 50)"""""",""""""rgb(100, 100, 50)"""""",""""""rgb(200, 180, 50)"""""""
"001673.mp3,""""""rgb(140, 180, 100)"""""",""""""rgb(190, 50, 30)"""""",""""""rgb(200, 150, 50)"""""",""""""rgb(160, 190, 120)"""""",""""""rgb(130, 140, 80)"""""""
"001680.mp3,""""""rgb(255, 102, 34)"""""",""""""rgb(255, 153, 51)"""""",""""""rgb(255, 153, 51)"""""",""""""rgb(255, 153, 51)"""""",""""""rgb(255, 153, 51)"""""""
"001681.mp3,""""""rgb(170, 200, 100)"""""",""""""rgb(60, 80, 120)"""""",""""""rgb(120, 150, 80)"""""",""""""rgb(130, 160, 90)"""""",""""""rgb(200, 180, 60)"""""""
"001682.mp3,""""""rgb(100, 180, 40)"""""",""""""rgb(120, 140, 80)"""""",""""""rgb(150, 190, 110)"""""",""""""rgb(130, 170, 60)"""""",""""""rgb(160, 180, 45)"""""""
"001683.mp3,""""""rgb(120, 170, 100)"""""",""""""rgb(140, 180, 90)"""""",""""""rgb(130, 160, 95)"""""",""""""rgb(180, 150, 60)"""""",""""""rgb(190, 140, 50)"""""""
"001684.mp3,""""""rgb(220, 100, 40)"""""",""""""rgb(160, 120, 80)"""""",""""""rgb(180, 140, 100)"""""",""""""rgb(100, 160, 180)"""""",""""""rgb(140, 80, 100)"""""""
"001685.mp3,""""""rgb(120, 180, 100)"""""",""""""rgb(200, 150, 50)"""""",""""""rgb(180, 140, 60)"""""",""""""rgb(210, 160, 40)"""""",""""""rgb(130, 170, 70)"""""""
"001686.mp3,""""""rgb(255, 170, 50)"""""",""""""rgb(255, 200, 100)"""""",""""""rgb(255, 150, 50)"""""",""""""rgb(255, 180, 60)"""""",""""""rgb(255, 190, 50)"""""""
"001687.mp3,""""""rgb(140, 180, 100)"""""",""""""rgb(120, 160, 80)"""""",""""""rgb(80, 100, 60)"""""",""""""rgb(200, 150, 50)"""""",""""""rgb(220, 180, 80)"""""""
"001688.mp3,""""""rgb(180, 120, 60)"""""",""""""rgb(150, 160, 110)"""""",""""""rgb(40, 40, 60)"""""",""""""rgb(160, 140, 100)"""""",""""""rgb(200, 180, 100)"""""""
"001689.mp3,""""""rgb(255, 100, 50)"""""",""""""rgb(100, 200, 50)"""""",""""""rgb(255, 150, 50)"""""",""""""rgb(255, 200, 50)"""""",""""""rgb(255, 150, 50)"""""""
"001701.mp3,""""""rgb(10, 10, 200)"""""",""""""rgb(100, 150, 100)"""""",""""""rgb(50, 100, 150)"""""",""""""rgb(100, 10, 100)"""""",""""""rgb(200, 100, 10)"""""""
"001702.mp3,""""""rgb(120, 180, 60)"""""",""""""rgb(150, 200, 80)"""""",""""""rgb(130, 190, 70)"""""",""""""rgb(140, 210, 65)"""""",""""""rgb(90, 170, 50)"""""""
"001703.mp3,""""""rgb(120, 180, 60)"""""",""""""rgb(160, 80, 120)"""""",""""""rgb(100, 60, 140)"""""",""""""rgb(130, 160, 80)"""""",""""""rgb(150, 170, 90)"""""""
"001704.mp3,""""""rgb(10, 150, 180)"""""",""""""rgb(120, 160, 100)"""""",""""""rgb(30, 60, 120)"""""",""""""rgb(20, 130, 150)"""""",""""""rgb(50, 100, 130)"""""""
"001706.mp3,""""""rgb(210, 60, 40)"""""",""""""rgb(40, 100, 100)"""""",""""""rgb(200, 100, 40)"""""",""""""rgb(210, 60, 40)"""""",""""""rgb(150, 120, 60)"""""""
"001720.mp3,""""""rgb(120, 30, 50)"""""",""""""rgb(110, 35, 45)"""""",""""""rgb(70, 40, 60)"""""",""""""rgb(130, 25, 55)"""""",""""""rgb(90, 30, 65)"""""""
"001732.mp3,""""""rgb(255, 100, 50)"""""",""""""rgb(180, 150, 80)"""""",""""""rgb(150, 120, 60)"""""",""""""rgb(100, 180, 100)"""""",""""""rgb(120, 160, 80)"""""""
"001733.mp3,""""""rgb(255, 50, 50)"""""",""""""rgb(255, 100, 50)"""""",""""""rgb(255, 150, 50)"""""",""""""rgb(255, 200, 50)"""""",""""""rgb(255, 255, 50)"""""""
"001735.mp3,""""""rgb(230, 50, 30)"""""",""""""rgb(220, 60, 35)"""""",""""""rgb(210, 70, 40)"""""",""""""rgb(200, 80, 45)"""""",""""""rgb(190, 90, 50)"""""""
"001736.mp3,""""""rgb(120, 160, 50)"""""",""""""rgb(140, 130, 80)"""""",""""""rgb(160, 110, 60)"""""",""""""rgb(130, 150, 70)"""""",""""""rgb(150, 140, 50)"""""""
"001883.mp3,""""""rgb(255, 100, 50)"""""",""""""rgb(255, 150, 50)"""""",""""""rgb(255, 170, 50)"""""",""""""rgb(255, 190, 50)"""""",""""""rgb(255, 210, 50)"""""""
"001891.mp3,""""""rgb(220, 30, 30)"""""",""""""rgb(50, 100, 150)"""""",""""""rgb(150, 50, 100)"""""",""""""rgb(200, 50, 50)"""""",""""""rgb(180, 100, 50)"""""""
"001893.mp3,""""""rgb(135, 174, 103)"""""",""""""rgb(150, 165, 110)"""""",""""""rgb(50, 50, 50)"""""",""""""rgb(70, 80, 90)"""""",""""""rgb(200, 150, 50)"""""""
"001924.mp3,""""""rgb(230, 50, 30)"""""",""""""rgb(100, 150, 180)"""""",""""""rgb(150, 100, 150)"""""",""""""rgb(120, 120, 120)"""""",""""""rgb(180, 100, 50)"""""""
"001925.mp3,""""""rgb(120, 160, 100)"""""",""""""rgb(140, 170, 90)"""""",""""""rgb(130, 165, 95)"""""",""""""rgb(125, 165, 90)"""""",""""""rgb(135, 160, 95)"""""""
"001929.mp3,""""""rgb(30, 20, 30)"""""",""""""rgb(150, 30, 50)"""""",""""""rgb(30, 30, 150)"""""",""""""rgb(50, 30, 100)"""""",""""""rgb(100, 30, 150)"""""""
"001930.mp3,""""""rgb(230, 60, 30)"""""",""""""rgb(220, 70, 25)"""""",""""""rgb(210, 80, 20)"""""",""""""rgb(200, 90, 15)"""""",""""""rgb(190, 100, 10)"""""""
"005006.mp3,""""""rgb(230, 30, 30)"""""",""""""rgb(220, 30, 30)"""""",""""""rgb(210, 30, 30)"""""",""""""rgb(200, 30, 30)"""""",""""""rgb(190, 30, 30)"""""""
"005156.mp3,""""""rgb(100, 150, 100)"""""",""""""rgb(150, 180, 120)"""""",""""""rgb(120, 160, 110)"""""",""""""rgb(130, 170, 100)"""""",""""""rgb(140, 160, 110)"""""""
"005157.mp3,""""""rgb(120, 160, 80)"""""",""""""rgb(140, 170, 60)"""""",""""""rgb(130, 165, 70)"""""",""""""rgb(125, 165, 65)"""""",""""""rgb(135, 170, 75)"""""""
"005158.mp3,""""""rgb(230, 80, 30)"""""",""""""rgb(120, 180, 120)"""""",""""""rgb(150, 100, 50)"""""",""""""rgb(130, 160, 90)"""""",""""""rgb(210, 100, 40)"""""""
"005159.mp3,""""""rgb(120, 180, 140)"""""",""""""rgb(130, 170, 145)"""""",""""""rgb(110, 160, 135)"""""",""""""rgb(125, 175, 140)"""""",""""""rgb(115, 165, 130)"""""""
"005169.mp3,""""""rgb(170, 200, 170)"""""",""""""rgb(160, 200, 160)"""""",""""""rgb(165, 195, 165)"""""",""""""rgb(160, 200, 160)"""""",""""""rgb(170, 200, 170)"""""""
"005170.mp3,""""""rgb(120, 180, 60)"""""",""""""rgb(130, 170, 50)"""""",""""""rgb(110, 160, 55)"""""",""""""rgb(140, 165, 45)"""""",""""""rgb(125, 175, 55)"""""""
"005171.mp3,""""""rgb(120, 180, 100)"""""",""""""rgb(140, 160, 80)"""""",""""""rgb(130, 170, 90)"""""",""""""rgb(110, 160, 85)"""""",""""""rgb(125, 175, 95)"""""""
"005191.mp3,""""""rgb(220, 100, 40)"""""",""""""rgb(210, 110, 30)"""""",""""""rgb(200, 120, 20)"""""",""""""rgb(190, 130, 10)"""""",""""""rgb(180, 140, 0)"""""""
"005264.mp3,""""""rgb(230, 60, 30)"""""",""""""rgb(210, 80, 40)"""""",""""""rgb(150, 120, 60)"""""",""""""rgb(180, 100, 50)"""""",""""""rgb(120, 140, 80)"""""""
